state loaded in 8s
resume: 32106 orbits, 3691 expanded, 1 skipped, 28414 queued; tight range 30..10845; workers 207
tight=31: 34 neighbors, +3 orbits, total 56984, expanded 7588
tight=31: 34 neighbors, +5 orbits, total 56989, expanded 7589
tight=31: 34 neighbors, +10 orbits, total 56999, expanded 7590
tight=31: 32 neighbors, +2 orbits, total 57001, expanded 7591
tight=31: 31 neighbors, +3 orbits, total 57004, expanded 7592
tight=31: 66 neighbors, +14 orbits, total 57018, expanded 7593
tight=31: 34 neighbors, +2 orbits, total 57020, expanded 7594
tight=31: 31 neighbors, +7 orbits, total 57027, expanded 7595
tight=31: 32 neighbors, +5 orbits, total 57032, expanded 7596
tight=31: 32 neighbors, +8 orbits, total 57040, expanded 7597
tight=31: 31 neighbors, +4 orbits, total 57044, expanded 7598
tight=31: 32 neighbors, +4 orbits, total 57048, expanded 7599
tight=31: 31 neighbors, +8 orbits, total 57056, expanded 7600
tight=31: 31 neighbors, +7 orbits, total 57063, expanded 7601
tight=31: 33 neighbors, +0 orbits, total 57063, expanded 7602
tight=31: 31 neighbors, +11 orbits, total 57074, expanded 7603
tight=31: 34 neighbors, +15 orbits, total 57089, expanded 7604
tight=31: 32 neighbors, +6 orbits, total 57095, expanded 7605
tight=31: 32 neighbors, +3 orbits, total 57098, expanded 7606
tight=31: 36 neighbors, +2 orbits, total 57100, expanded 7607
tight=31: 32 neighbors, +5 orbits, total 57105, expanded 7608
tight=31: 32 neighbors, +5 orbits, total 57110, expanded 7609
tight=31: 36 neighbors, +7 orbits, total 57117, expanded 7610
tight=31: 48 neighbors, +25 orbits, total 57142, expanded 7611
tight=31: 32 neighbors, +7 orbits, total 57149, expanded 7612
tight=31: 32 neighbors, +13 orbits, total 57162, expanded 7613
tight=31: 33 neighbors, +6 orbits, total 57168, expanded 7614
tight=31: 31 neighbors, +6 orbits, total 57174, expanded 7615
tight=31: 32 neighbors, +4 orbits, total 57178, expanded 7616
tight=31: 31 neighbors, +5 orbits, total 57183, expanded 7617
tight=31: 31 neighbors, +7 orbits, total 57190, expanded 7618
tight=31: 32 neighbors, +9 orbits, total 57199, expanded 7619
tight=31: 31 neighbors, +1 orbits, total 57200, expanded 7620
tight=31: 48 neighbors, +16 orbits, total 57216, expanded 7621
tight=31: 31 neighbors, +14 orbits, total 57230, expanded 7622
tight=31: 31 neighbors, +3 orbits, total 57233, expanded 7623
tight=31: 33 neighbors, +8 orbits, total 57241, expanded 7624
tight=31: 31 neighbors, +2 orbits, total 57243, expanded 7625
tight=31: 32 neighbors, +4 orbits, total 57247, expanded 7626
tight=31: 34 neighbors, +1 orbits, total 57248, expanded 7627
tight=31: 39 neighbors, +1 orbits, total 57249, expanded 7628
tight=31: 31 neighbors, +11 orbits, total 57260, expanded 7629
tight=31: 32 neighbors, +7 orbits, total 57267, expanded 7630
tight=31: 32 neighbors, +7 orbits, total 57274, expanded 7631
tight=31: 32 neighbors, +1 orbits, total 57275, expanded 7632
tight=31: 45 neighbors, +1 orbits, total 57276, expanded 7633
tight=31: 31 neighbors, +5 orbits, total 57281, expanded 7634
tight=31: 31 neighbors, +5 orbits, total 57286, expanded 7635
tight=31: 33 neighbors, +1 orbits, total 57287, expanded 7636
tight=31: 32 neighbors, +0 orbits, total 57287, expanded 7637
tight=31: 32 neighbors, +8 orbits, total 57295, expanded 7638
tight=31: 31 neighbors, +10 orbits, total 57305, expanded 7639
tight=31: 32 neighbors, +0 orbits, total 57305, expanded 7640
tight=31: 66 neighbors, +21 orbits, total 57326, expanded 7641
tight=31: 31 neighbors, +1 orbits, total 57327, expanded 7642
tight=31: 34 neighbors, +4 orbits, total 57331, expanded 7643
tight=31: 32 neighbors, +3 orbits, total 57334, expanded 7644
tight=31: 33 neighbors, +2 orbits, total 57336, expanded 7645
tight=31: 31 neighbors, +8 orbits, total 57344, expanded 7646
tight=31: 31 neighbors, +2 orbits, total 57346, expanded 7647
tight=31: 31 neighbors, +9 orbits, total 57355, expanded 7648
tight=31: 32 neighbors, +7 orbits, total 57362, expanded 7649
tight=31: 33 neighbors, +8 orbits, total 57370, expanded 7650
tight=31: 34 neighbors, +3 orbits, total 57373, expanded 7651
tight=31: 31 neighbors, +0 orbits, total 57373, expanded 7652
tight=31: 34 neighbors, +11 orbits, total 57384, expanded 7653
tight=31: 66 neighbors, +7 orbits, total 57391, expanded 7654
tight=31: 32 neighbors, +9 orbits, total 57400, expanded 7655
tight=31: 32 neighbors, +1 orbits, total 57401, expanded 7656
tight=31: 31 neighbors, +13 orbits, total 57414, expanded 7657
tight=31: 31 neighbors, +5 orbits, total 57419, expanded 7658
tight=31: 32 neighbors, +1 orbits, total 57420, expanded 7659
tight=31: 31 neighbors, +2 orbits, total 57422, expanded 7660
tight=31: 31 neighbors, +6 orbits, total 57428, expanded 7661
tight=31: 34 neighbors, +2 orbits, total 57430, expanded 7662
tight=31: 33 neighbors, +5 orbits, total 57435, expanded 7663
tight=31: 31 neighbors, +3 orbits, total 57438, expanded 7664
tight=31: 38 neighbors, +10 orbits, total 57448, expanded 7665
tight=31: 34 neighbors, +3 orbits, total 57451, expanded 7666
tight=31: 31 neighbors, +0 orbits, total 57451, expanded 7667
tight=31: 31 neighbors, +8 orbits, total 57459, expanded 7668
tight=31: 72 neighbors, +12 orbits, total 57471, expanded 7669
tight=31: 31 neighbors, +4 orbits, total 57475, expanded 7670
tight=31: 32 neighbors, +2 orbits, total 57477, expanded 7671
tight=31: 31 neighbors, +5 orbits, total 57482, expanded 7672
tight=31: 32 neighbors, +3 orbits, total 57485, expanded 7673
tight=31: 32 neighbors, +4 orbits, total 57489, expanded 7674
tight=31: 31 neighbors, +4 orbits, total 57493, expanded 7675
tight=31: 31 neighbors, +14 orbits, total 57507, expanded 7676
tight=31: 33 neighbors, +3 orbits, total 57510, expanded 7677
tight=31: 34 neighbors, +14 orbits, total 57524, expanded 7678
tight=31: 32 neighbors, +3 orbits, total 57527, expanded 7679
tight=31: 34 neighbors, +3 orbits, total 57530, expanded 7680
tight=31: 32 neighbors, +6 orbits, total 57536, expanded 7681
tight=31: 31 neighbors, +3 orbits, total 57539, expanded 7682
tight=31: 32 neighbors, +2 orbits, total 57541, expanded 7683
tight=31: 31 neighbors, +3 orbits, total 57544, expanded 7684
tight=31: 34 neighbors, +13 orbits, total 57557, expanded 7685
tight=31: 31 neighbors, +9 orbits, total 57566, expanded 7686
tight=31: 31 neighbors, +0 orbits, total 57566, expanded 7687
tight=31: 32 neighbors, +6 orbits, total 57572, expanded 7688
tight=31: 70 neighbors, +14 orbits, total 57586, expanded 7689
tight=31: 32 neighbors, +6 orbits, total 57592, expanded 7690
tight=31: 31 neighbors, +3 orbits, total 57595, expanded 7691
tight=31: 32 neighbors, +10 orbits, total 57605, expanded 7692
tight=31: 72 neighbors, +32 orbits, total 57637, expanded 7693
tight=31: 32 neighbors, +6 orbits, total 57643, expanded 7694
tight=31: 33 neighbors, +2 orbits, total 57645, expanded 7695
tight=31: 33 neighbors, +2 orbits, total 57647, expanded 7696
tight=31: 32 neighbors, +8 orbits, total 57655, expanded 7697
tight=31: 32 neighbors, +3 orbits, total 57658, expanded 7698
tight=31: 38 neighbors, +4 orbits, total 57662, expanded 7699
tight=31: 55 neighbors, +13 orbits, total 57675, expanded 7700
tight=31: 34 neighbors, +8 orbits, total 57683, expanded 7701
tight=31: 32 neighbors, +0 orbits, total 57683, expanded 7702
tight=31: 31 neighbors, +4 orbits, total 57687, expanded 7703
tight=31: 58 neighbors, +15 orbits, total 57702, expanded 7704
tight=31: 66 neighbors, +13 orbits, total 57715, expanded 7705
tight=31: 34 neighbors, +4 orbits, total 57719, expanded 7706
tight=31: 32 neighbors, +7 orbits, total 57726, expanded 7707
tight=31: 32 neighbors, +10 orbits, total 57736, expanded 7708
tight=31: 31 neighbors, +5 orbits, total 57741, expanded 7709
tight=31: 33 neighbors, +12 orbits, total 57753, expanded 7710
tight=31: 34 neighbors, +8 orbits, total 57761, expanded 7711
tight=31: 32 neighbors, +2 orbits, total 57763, expanded 7712
tight=31: 31 neighbors, +4 orbits, total 57767, expanded 7713
tight=31: 31 neighbors, +3 orbits, total 57770, expanded 7714
tight=31: 34 neighbors, +2 orbits, total 57772, expanded 7715
tight=31: 31 neighbors, +6 orbits, total 57778, expanded 7716
tight=31: 34 neighbors, +7 orbits, total 57785, expanded 7717
tight=31: 31 neighbors, +5 orbits, total 57790, expanded 7718
tight=31: 34 neighbors, +3 orbits, total 57793, expanded 7719
tight=31: 32 neighbors, +7 orbits, total 57800, expanded 7720
tight=31: 33 neighbors, +10 orbits, total 57810, expanded 7721
tight=31: 32 neighbors, +6 orbits, total 57816, expanded 7722
tight=31: 32 neighbors, +6 orbits, total 57822, expanded 7723
tight=31: 31 neighbors, +7 orbits, total 57829, expanded 7724
tight=31: 31 neighbors, +10 orbits, total 57839, expanded 7725
tight=31: 32 neighbors, +11 orbits, total 57850, expanded 7726
tight=31: 32 neighbors, +8 orbits, total 57858, expanded 7727
tight=31: 33 neighbors, +3 orbits, total 57861, expanded 7728
tight=31: 32 neighbors, +4 orbits, total 57865, expanded 7729
tight=31: 32 neighbors, +0 orbits, total 57865, expanded 7730
tight=31: 33 neighbors, +3 orbits, total 57868, expanded 7731
tight=31: 32 neighbors, +8 orbits, total 57876, expanded 7732
tight=31: 33 neighbors, +2 orbits, total 57878, expanded 7733
tight=31: 34 neighbors, +8 orbits, total 57886, expanded 7734
tight=31: 32 neighbors, +10 orbits, total 57896, expanded 7735
tight=31: 39 neighbors, +3 orbits, total 57899, expanded 7736
tight=31: 72 neighbors, +23 orbits, total 57922, expanded 7737
tight=31: 32 neighbors, +3 orbits, total 57925, expanded 7738
tight=31: 31 neighbors, +6 orbits, total 57931, expanded 7739
tight=31: 31 neighbors, +3 orbits, total 57934, expanded 7740
tight=31: 32 neighbors, +4 orbits, total 57938, expanded 7741
tight=31: 32 neighbors, +11 orbits, total 57949, expanded 7742
tight=31: 31 neighbors, +10 orbits, total 57959, expanded 7743
tight=31: 32 neighbors, +1 orbits, total 57960, expanded 7744
tight=31: 102 neighbors, +38 orbits, total 57998, expanded 7745
tight=31: 32 neighbors, +6 orbits, total 58004, expanded 7746
tight=31: 34 neighbors, +2 orbits, total 58006, expanded 7747
tight=31: 31 neighbors, +6 orbits, total 58012, expanded 7748
tight=31: 31 neighbors, +6 orbits, total 58018, expanded 7749
tight=31: 33 neighbors, +7 orbits, total 58025, expanded 7750
tight=31: 32 neighbors, +2 orbits, total 58027, expanded 7751
tight=31: 38 neighbors, +3 orbits, total 58030, expanded 7752
tight=31: 31 neighbors, +7 orbits, total 58037, expanded 7753
tight=31: 31 neighbors, +3 orbits, total 58040, expanded 7754
tight=31: 31 neighbors, +3 orbits, total 58043, expanded 7755
tight=31: 32 neighbors, +2 orbits, total 58045, expanded 7756
tight=31: 31 neighbors, +8 orbits, total 58053, expanded 7757
tight=31: 34 neighbors, +5 orbits, total 58058, expanded 7758
tight=31: 31 neighbors, +8 orbits, total 58066, expanded 7759
tight=31: 31 neighbors, +9 orbits, total 58075, expanded 7760
tight=31: 32 neighbors, +9 orbits, total 58084, expanded 7761
tight=31: 32 neighbors, +9 orbits, total 58093, expanded 7762
tight=31: 31 neighbors, +10 orbits, total 58103, expanded 7763
tight=31: 33 neighbors, +8 orbits, total 58111, expanded 7764
tight=31: 31 neighbors, +8 orbits, total 58119, expanded 7765
tight=31: 32 neighbors, +15 orbits, total 58134, expanded 7766
tight=31: 31 neighbors, +10 orbits, total 58144, expanded 7767
tight=31: 31 neighbors, +4 orbits, total 58148, expanded 7768
tight=31: 31 neighbors, +4 orbits, total 58152, expanded 7769
tight=31: 58 neighbors, +0 orbits, total 58152, expanded 7770
tight=31: 32 neighbors, +5 orbits, total 58157, expanded 7771
tight=31: 32 neighbors, +11 orbits, total 58168, expanded 7772
tight=31: 34 neighbors, +5 orbits, total 58173, expanded 7773
tight=31: 32 neighbors, +4 orbits, total 58177, expanded 7774
tight=31: 31 neighbors, +9 orbits, total 58186, expanded 7775
tight=31: 32 neighbors, +1 orbits, total 58187, expanded 7776
tight=31: 72 neighbors, +19 orbits, total 58206, expanded 7777
tight=31: 78 neighbors, +25 orbits, total 58231, expanded 7778
tight=31: 32 neighbors, +7 orbits, total 58238, expanded 7779
tight=31: 31 neighbors, +7 orbits, total 58245, expanded 7780
tight=31: 31 neighbors, +10 orbits, total 58255, expanded 7781
tight=31: 33 neighbors, +1 orbits, total 58256, expanded 7782
tight=31: 39 neighbors, +6 orbits, total 58262, expanded 7783
tight=31: 32 neighbors, +5 orbits, total 58267, expanded 7784
tight=31: 39 neighbors, +4 orbits, total 58271, expanded 7785
tight=31: 32 neighbors, +11 orbits, total 58282, expanded 7786
tight=31: 32 neighbors, +0 orbits, total 58282, expanded 7787
tight=31: 31 neighbors, +3 orbits, total 58285, expanded 7788
tight=31: 34 neighbors, +7 orbits, total 58292, expanded 7789
tight=31: 31 neighbors, +6 orbits, total 58298, expanded 7790
tight=31: 31 neighbors, +3 orbits, total 58301, expanded 7791
tight=31: 32 neighbors, +6 orbits, total 58307, expanded 7792
tight=31: 31 neighbors, +1 orbits, total 58308, expanded 7793
tight=31: 111 neighbors, +45 orbits, total 58353, expanded 7794
tight=31: 33 neighbors, +4 orbits, total 58357, expanded 7795
tight=31: 33 neighbors, +4 orbits, total 58361, expanded 7796
tight=31: 31 neighbors, +1 orbits, total 58362, expanded 7797
tight=31: 33 neighbors, +1 orbits, total 58363, expanded 7798
tight=31: 32 neighbors, +3 orbits, total 58366, expanded 7799
tight=31: 31 neighbors, +2 orbits, total 58368, expanded 7800
tight=31: 32 neighbors, +4 orbits, total 58372, expanded 7801
tight=31: 32 neighbors, +16 orbits, total 58388, expanded 7802
tight=31: 86 neighbors, +26 orbits, total 58414, expanded 7803
tight=31: 31 neighbors, +9 orbits, total 58423, expanded 7804
tight=31: 31 neighbors, +4 orbits, total 58427, expanded 7805
tight=31: 31 neighbors, +7 orbits, total 58434, expanded 7806
tight=31: 32 neighbors, +9 orbits, total 58443, expanded 7807
tight=31: 32 neighbors, +1 orbits, total 58444, expanded 7808
tight=31: 45 neighbors, +1 orbits, total 58445, expanded 7809
tight=31: 32 neighbors, +3 orbits, total 58448, expanded 7810
tight=31: 32 neighbors, +8 orbits, total 58456, expanded 7811
tight=31: 31 neighbors, +7 orbits, total 58463, expanded 7812
tight=31: 32 neighbors, +3 orbits, total 58466, expanded 7813
tight=31: 32 neighbors, +7 orbits, total 58473, expanded 7814
tight=31: 32 neighbors, +6 orbits, total 58479, expanded 7815
tight=31: 31 neighbors, +3 orbits, total 58482, expanded 7816
tight=31: 32 neighbors, +13 orbits, total 58495, expanded 7817
tight=31: 31 neighbors, +8 orbits, total 58503, expanded 7818
tight=31: 33 neighbors, +5 orbits, total 58508, expanded 7819
tight=31: 34 neighbors, +5 orbits, total 58513, expanded 7820
tight=31: 34 neighbors, +11 orbits, total 58524, expanded 7821
tight=31: 78 neighbors, +15 orbits, total 58539, expanded 7822
tight=31: 34 neighbors, +1 orbits, total 58540, expanded 7823
tight=31: 31 neighbors, +2 orbits, total 58542, expanded 7824
tight=31: 32 neighbors, +2 orbits, total 58544, expanded 7825
tight=31: 31 neighbors, +6 orbits, total 58550, expanded 7826
tight=31: 32 neighbors, +0 orbits, total 58550, expanded 7827
tight=31: 31 neighbors, +2 orbits, total 58552, expanded 7828
tight=31: 72 neighbors, +17 orbits, total 58569, expanded 7829
tight=31: 33 neighbors, +0 orbits, total 58569, expanded 7830
tight=31: 34 neighbors, +6 orbits, total 58575, expanded 7831
tight=31: 31 neighbors, +5 orbits, total 58580, expanded 7832
tight=31: 31 neighbors, +14 orbits, total 58594, expanded 7833
tight=31: 31 neighbors, +5 orbits, total 58599, expanded 7834
tight=31: 32 neighbors, +5 orbits, total 58604, expanded 7835
tight=31: 32 neighbors, +4 orbits, total 58608, expanded 7836
tight=31: 31 neighbors, +3 orbits, total 58611, expanded 7837
tight=31: 31 neighbors, +7 orbits, total 58618, expanded 7838
tight=31: 32 neighbors, +3 orbits, total 58621, expanded 7839
tight=31: 32 neighbors, +3 orbits, total 58624, expanded 7840
tight=31: 32 neighbors, +3 orbits, total 58627, expanded 7841
tight=31: 31 neighbors, +13 orbits, total 58640, expanded 7842
tight=31: 38 neighbors, +5 orbits, total 58645, expanded 7843
tight=31: 33 neighbors, +2 orbits, total 58647, expanded 7844
tight=31: 32 neighbors, +6 orbits, total 58653, expanded 7845
tight=31: 34 neighbors, +1 orbits, total 58654, expanded 7846
tight=31: 32 neighbors, +2 orbits, total 58656, expanded 7847
tight=31: 34 neighbors, +0 orbits, total 58656, expanded 7848
tight=31: 33 neighbors, +7 orbits, total 58663, expanded 7849
tight=31: 32 neighbors, +8 orbits, total 58671, expanded 7850
tight=31: 32 neighbors, +6 orbits, total 58677, expanded 7851
tight=31: 34 neighbors, +8 orbits, total 58685, expanded 7852
tight=31: 32 neighbors, +6 orbits, total 58691, expanded 7853
tight=31: 31 neighbors, +2 orbits, total 58693, expanded 7854
tight=31: 31 neighbors, +17 orbits, total 58710, expanded 7855
tight=31: 31 neighbors, +10 orbits, total 58720, expanded 7856
tight=31: 31 neighbors, +5 orbits, total 58725, expanded 7857
tight=31: 31 neighbors, +3 orbits, total 58728, expanded 7858
tight=31: 31 neighbors, +9 orbits, total 58737, expanded 7859
tight=31: 33 neighbors, +1 orbits, total 58738, expanded 7860
tight=31: 32 neighbors, +4 orbits, total 58742, expanded 7861
tight=31: 32 neighbors, +5 orbits, total 58747, expanded 7862
tight=31: 33 neighbors, +1 orbits, total 58748, expanded 7863
tight=31: 32 neighbors, +2 orbits, total 58750, expanded 7864
tight=31: 34 neighbors, +0 orbits, total 58750, expanded 7865
tight=31: 33 neighbors, +1 orbits, total 58751, expanded 7866
tight=31: 32 neighbors, +8 orbits, total 58759, expanded 7867
tight=31: 34 neighbors, +2 orbits, total 58761, expanded 7868
tight=31: 31 neighbors, +4 orbits, total 58765, expanded 7869
tight=31: 31 neighbors, +4 orbits, total 58769, expanded 7870
tight=31: 34 neighbors, +14 orbits, total 58783, expanded 7871
tight=31: 33 neighbors, +3 orbits, total 58786, expanded 7872
tight=31: 32 neighbors, +1 orbits, total 58787, expanded 7873
tight=31: 32 neighbors, +0 orbits, total 58787, expanded 7874
tight=31: 33 neighbors, +1 orbits, total 58788, expanded 7875
tight=31: 32 neighbors, +6 orbits, total 58794, expanded 7876
tight=31: 32 neighbors, +4 orbits, total 58798, expanded 7877
tight=31: 31 neighbors, +2 orbits, total 58800, expanded 7878
tight=31: 31 neighbors, +2 orbits, total 58802, expanded 7879
tight=31: 31 neighbors, +8 orbits, total 58810, expanded 7880
tight=31: 31 neighbors, +3 orbits, total 58813, expanded 7881
tight=31: 32 neighbors, +5 orbits, total 58818, expanded 7882
tight=31: 32 neighbors, +3 orbits, total 58821, expanded 7883
tight=31: 33 neighbors, +4 orbits, total 58825, expanded 7884
tight=31: 34 neighbors, +6 orbits, total 58831, expanded 7885
tight=31: 34 neighbors, +9 orbits, total 58840, expanded 7886
tight=31: 31 neighbors, +4 orbits, total 58844, expanded 7887
tight=31: 32 neighbors, +4 orbits, total 58848, expanded 7888
tight=31: 32 neighbors, +1 orbits, total 58849, expanded 7889
tight=31: 34 neighbors, +1 orbits, total 58850, expanded 7890
tight=31: 31 neighbors, +7 orbits, total 58857, expanded 7891
tight=31: 39 neighbors, +22 orbits, total 58879, expanded 7892
tight=31: 31 neighbors, +6 orbits, total 58885, expanded 7893
tight=31: 72 neighbors, +19 orbits, total 58904, expanded 7894
tight=31: 31 neighbors, +10 orbits, total 58914, expanded 7895
tight=31: 32 neighbors, +2 orbits, total 58916, expanded 7896
tight=31: 32 neighbors, +11 orbits, total 58927, expanded 7897
tight=31: 31 neighbors, +5 orbits, total 58932, expanded 7898
tight=31: 34 neighbors, +2 orbits, total 58934, expanded 7899
tight=31: 31 neighbors, +4 orbits, total 58938, expanded 7900
tight=31: 32 neighbors, +4 orbits, total 58942, expanded 7901
tight=31: 32 neighbors, +13 orbits, total 58955, expanded 7902
tight=31: 32 neighbors, +6 orbits, total 58961, expanded 7903
tight=31: 32 neighbors, +8 orbits, total 58969, expanded 7904
tight=31: 31 neighbors, +9 orbits, total 58978, expanded 7905
tight=31: 32 neighbors, +12 orbits, total 58990, expanded 7906
tight=31: 31 neighbors, +10 orbits, total 59000, expanded 7907
tight=31: 31 neighbors, +4 orbits, total 59004, expanded 7908
tight=31: 32 neighbors, +1 orbits, total 59005, expanded 7909
tight=31: 31 neighbors, +5 orbits, total 59010, expanded 7910
tight=31: 32 neighbors, +8 orbits, total 59018, expanded 7911
tight=31: 34 neighbors, +8 orbits, total 59026, expanded 7912
tight=31: 31 neighbors, +2 orbits, total 59028, expanded 7913
tight=31: 33 neighbors, +1 orbits, total 59029, expanded 7914
tight=31: 32 neighbors, +6 orbits, total 59035, expanded 7915
tight=31: 33 neighbors, +6 orbits, total 59041, expanded 7916
tight=31: 31 neighbors, +4 orbits, total 59045, expanded 7917
tight=31: 31 neighbors, +3 orbits, total 59048, expanded 7918
tight=31: 31 neighbors, +2 orbits, total 59050, expanded 7919
tight=31: 32 neighbors, +6 orbits, total 59056, expanded 7920
tight=31: 31 neighbors, +6 orbits, total 59062, expanded 7921
tight=31: 32 neighbors, +10 orbits, total 59072, expanded 7922
tight=31: 33 neighbors, +3 orbits, total 59075, expanded 7923
tight=31: 31 neighbors, +3 orbits, total 59078, expanded 7924
tight=31: 31 neighbors, +5 orbits, total 59083, expanded 7925
tight=31: 31 neighbors, +4 orbits, total 59087, expanded 7926
tight=31: 33 neighbors, +1 orbits, total 59088, expanded 7927
tight=31: 32 neighbors, +5 orbits, total 59093, expanded 7928
tight=31: 31 neighbors, +2 orbits, total 59095, expanded 7929
tight=31: 33 neighbors, +2 orbits, total 59097, expanded 7930
tight=31: 31 neighbors, +1 orbits, total 59098, expanded 7931
tight=31: 32 neighbors, +5 orbits, total 59103, expanded 7932
tight=31: 31 neighbors, +6 orbits, total 59109, expanded 7933
tight=31: 32 neighbors, +6 orbits, total 59115, expanded 7934
tight=31: 32 neighbors, +4 orbits, total 59119, expanded 7935
tight=31: 48 neighbors, +22 orbits, total 59141, expanded 7936
tight=31: 32 neighbors, +0 orbits, total 59141, expanded 7937
tight=31: 38 neighbors, +6 orbits, total 59147, expanded 7938
tight=31: 32 neighbors, +6 orbits, total 59153, expanded 7939
tight=31: 31 neighbors, +1 orbits, total 59154, expanded 7940
tight=31: 31 neighbors, +2 orbits, total 59156, expanded 7941
tight=31: 32 neighbors, +7 orbits, total 59163, expanded 7942
tight=31: 34 neighbors, +4 orbits, total 59167, expanded 7943
tight=31: 31 neighbors, +5 orbits, total 59172, expanded 7944
tight=31: 32 neighbors, +7 orbits, total 59179, expanded 7945
tight=31: 65 neighbors, +11 orbits, total 59190, expanded 7946
tight=31: 32 neighbors, +4 orbits, total 59194, expanded 7947
tight=31: 31 neighbors, +2 orbits, total 59196, expanded 7948
tight=31: 31 neighbors, +7 orbits, total 59203, expanded 7949
tight=31: 31 neighbors, +9 orbits, total 59212, expanded 7950
tight=31: 55 neighbors, +24 orbits, total 59236, expanded 7951
tight=31: 32 neighbors, +5 orbits, total 59241, expanded 7952
tight=31: 34 neighbors, +2 orbits, total 59243, expanded 7953
tight=31: 31 neighbors, +4 orbits, total 59247, expanded 7954
tight=31: 31 neighbors, +5 orbits, total 59252, expanded 7955
tight=31: 32 neighbors, +7 orbits, total 59259, expanded 7956
tight=31: 31 neighbors, +7 orbits, total 59266, expanded 7957
tight=31: 31 neighbors, +3 orbits, total 59269, expanded 7958
tight=31: 34 neighbors, +1 orbits, total 59270, expanded 7959
tight=31: 31 neighbors, +1 orbits, total 59271, expanded 7960
tight=31: 31 neighbors, +10 orbits, total 59281, expanded 7961
tight=31: 31 neighbors, +7 orbits, total 59288, expanded 7962
tight=31: 31 neighbors, +3 orbits, total 59291, expanded 7963
tight=31: 32 neighbors, +4 orbits, total 59295, expanded 7964
tight=31: 31 neighbors, +6 orbits, total 59301, expanded 7965
tight=31: 33 neighbors, +5 orbits, total 59306, expanded 7966
tight=31: 31 neighbors, +6 orbits, total 59312, expanded 7967
tight=31: 31 neighbors, +6 orbits, total 59318, expanded 7968
tight=31: 32 neighbors, +5 orbits, total 59323, expanded 7969
tight=31: 31 neighbors, +6 orbits, total 59329, expanded 7970
tight=31: 34 neighbors, +3 orbits, total 59332, expanded 7971
tight=31: 32 neighbors, +4 orbits, total 59336, expanded 7972
tight=31: 78 neighbors, +27 orbits, total 59363, expanded 7973
tight=31: 31 neighbors, +8 orbits, total 59371, expanded 7974
tight=31: 31 neighbors, +1 orbits, total 59372, expanded 7975
tight=31: 32 neighbors, +2 orbits, total 59374, expanded 7976
tight=31: 31 neighbors, +1 orbits, total 59375, expanded 7977
tight=31: 31 neighbors, +3 orbits, total 59378, expanded 7978
tight=31: 32 neighbors, +2 orbits, total 59380, expanded 7979
tight=31: 38 neighbors, +6 orbits, total 59386, expanded 7980
tight=31: 31 neighbors, +10 orbits, total 59396, expanded 7981
tight=31: 39 neighbors, +15 orbits, total 59411, expanded 7982
tight=31: 34 neighbors, +0 orbits, total 59411, expanded 7983
tight=31: 31 neighbors, +1 orbits, total 59412, expanded 7984
tight=31: 65 neighbors, +15 orbits, total 59427, expanded 7985
tight=31: 32 neighbors, +11 orbits, total 59438, expanded 7986
tight=31: 31 neighbors, +6 orbits, total 59444, expanded 7987
tight=31: 33 neighbors, +3 orbits, total 59447, expanded 7988
tight=31: 33 neighbors, +11 orbits, total 59458, expanded 7989
tight=31: 32 neighbors, +11 orbits, total 59469, expanded 7990
tight=31: 31 neighbors, +4 orbits, total 59473, expanded 7991
tight=31: 34 neighbors, +5 orbits, total 59478, expanded 7992
tight=31: 32 neighbors, +6 orbits, total 59484, expanded 7993
tight=31: 31 neighbors, +12 orbits, total 59496, expanded 7994
tight=31: 33 neighbors, +10 orbits, total 59506, expanded 7995
tight=31: 31 neighbors, +4 orbits, total 59510, expanded 7996
tight=31: 32 neighbors, +4 orbits, total 59514, expanded 7997
tight=31: 32 neighbors, +5 orbits, total 59519, expanded 7998
tight=31: 31 neighbors, +8 orbits, total 59527, expanded 7999
tight=31: 31 neighbors, +5 orbits, total 59532, expanded 8000
tight=31: 33 neighbors, +1 orbits, total 59533, expanded 8001
tight=31: 31 neighbors, +7 orbits, total 59540, expanded 8002
tight=31: 31 neighbors, +6 orbits, total 59546, expanded 8003
tight=31: 34 neighbors, +9 orbits, total 59555, expanded 8004
tight=31: 31 neighbors, +2 orbits, total 59557, expanded 8005
tight=31: 78 neighbors, +14 orbits, total 59571, expanded 8006
tight=31: 32 neighbors, +5 orbits, total 59576, expanded 8007
tight=31: 31 neighbors, +9 orbits, total 59585, expanded 8008
tight=31: 31 neighbors, +16 orbits, total 59601, expanded 8009
tight=31: 31 neighbors, +6 orbits, total 59607, expanded 8010
tight=31: 31 neighbors, +5 orbits, total 59612, expanded 8011
tight=31: 31 neighbors, +3 orbits, total 59615, expanded 8012
tight=31: 33 neighbors, +3 orbits, total 59618, expanded 8013
tight=31: 32 neighbors, +15 orbits, total 59633, expanded 8014
tight=31: 32 neighbors, +1 orbits, total 59634, expanded 8015
tight=31: 31 neighbors, +9 orbits, total 59643, expanded 8016
tight=31: 32 neighbors, +1 orbits, total 59644, expanded 8017
tight=31: 31 neighbors, +17 orbits, total 59661, expanded 8018
tight=31: 31 neighbors, +6 orbits, total 59667, expanded 8019
tight=31: 32 neighbors, +11 orbits, total 59678, expanded 8020
tight=31: 54 neighbors, +7 orbits, total 59685, expanded 8021
tight=31: 34 neighbors, +2 orbits, total 59687, expanded 8022
